Plate,State,License Type,Summons Number,Issue Date,Violation Time,Violation,Fine Amount,County
GHH8070,NY,999,5603546359,1/12/2024,12:25P,MOBILE BUS LANE VIOLATION,$50.00 ,QN
KGW8764,NY,PAS,5603546645,1/12/2024,01:05P,MOBILE BUS LANE VIOLATION,$50.00 ,QN
LGY4330,NY,PAS,5603547297,1/12/2024,02:16P,MOBILE BUS LANE VIOLATION,$50.00 ,
KEF6265,NY,PAS,5603547479,1/12/2024,02:31P,MOBILE BUS LANE VIOLATION,$200.00 ,
FZJ8320,NY,PAS,5603547534,1/12/2024,02:35P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
36352MM,NY,COM,5603548680,1/12/2024,04:02P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
GHH8070,NY,999,5603549180,1/12/2024,04:48P,MOBILE BUS LANE VIOLATION,$50.00 ,QN
LHB3321,NY,PAS,5603550296,1/12/2024,05:50P,MOBILE BUS LANE VIOLATION,$50.00 ,
KFR8758,NY,PAS,5603550557,1/12/2024,06:11P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
JPU6797,NY,PAS,5603551422,1/12/2024,06:53P,MOBILE BUS LANE VIOLATION,$100.00 ,QN
JPT9219,NY,PAS,5603545630,1/12/2024,10:21A,MOBILE BUS LANE VIOLATION,$50.00 ,
52994NB,NY,COM,5603546402,1/12/2024,12:29P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
HNW6150,NY,PAS,5603547765,1/12/2024,02:50P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
LCD1978,NY,PAS,5603549087,1/12/2024,04:41P,MOBILE BUS LANE VIOLATION,$50.00 ,QN
HMR5764,NY,PAS,5603550132,1/12/2024,05:36P,MOBILE BUS LANE VIOLATION,$50.00 ,
KBS6529,NY,PAS,5603550533,1/12/2024,06:10P,MOBILE BUS LANE VIOLATION,$50.00 ,QN
BE1534,NY,PAS,5603550612,1/12/2024,06:12P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
LBU5587,NY,PAS,5603550752,1/12/2024,06:20P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
KRH1485,NY,PAS,5603549889,1/12/2024,05:27P,MOBILE BUS LANE VIOLATION,$50.00 ,QN
KVN3026,NY,PAS,5603551264,1/12/2024,06:43P,MOBILE BUS LANE VIOLATION,$100.00 ,QN
KVT3250,NY,PAS,5603546864,1/12/2024,01:26P,MOBILE BUS LANE VIOLATION,$50.00 ,
KWX9068,NY,PAS,5603544181,1/12/2024,06:49A,MOBILE BUS LANE VIOLATION,$50.00 ,QN
36114NC,NY,COM,5603545045,1/12/2024,09:03A,MOBILE BUS LANE VIOLATION,$50.00 ,MN
42454ND,NY,COM,5603545057,1/12/2024,09:05A,MOBILE BUS LANE VIOLATION,$150.00 ,MN
50087NE,NY,COM,5603545756,1/12/2024,10:44A,MOBILE BUS LANE VIOLATION,$50.00 ,
LCH4385,NY,OMS,5603545859,1/12/2024,11:07A,MOBILE BUS LANE VIOLATION,$50.00 ,QN
96486ND,NY,COM,5603546610,1/12/2024,12:58P,MOBILE BUS LANE VIOLATION,$100.00 ,MN
40357NE,NY,COM,5603546712,1/12/2024,01:12P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
78533MJ,NY,COM,5603547005,1/12/2024,01:44P,MOBILE BUS LANE VIOLATION,$250.00 ,
GVK2443,NY,PAS,5603547406,1/12/2024,02:25P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
DJF3737,NY,999,5603548587,1/12/2024,03:50P,MOBILE BUS LANE VIOLATION,$50.00 ,
LAL1782,NY,OMS,5603548794,1/12/2024,04:12P,MOBILE BUS LANE VIOLATION,$150.00 ,
LAN2176,NY,PAS,5603548800,1/12/2024,04:12P,MOBILE BUS LANE VIOLATION,$50.00 ,
MJL,NY,SRF,5603549518,1/12/2024,05:07P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
CMV3953,NY,PAS,5603551124,1/12/2024,06:37P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
GPF1072,NY,PAS,5603545136,1/12/2024,09:13A,MOBILE BUS LANE VIOLATION,$50.00 ,QN
33986NC,NY,COM,5603546116,1/12/2024,12:03P,MOBILE BUS LANE VIOLATION,$50.00 ,
91459ND,NY,COM,5603548307,1/12/2024,03:26P,MOBILE BUS LANE VIOLATION,$250.00 ,QN
BHV1380,NY,PAS,5603548836,1/12/2024,04:13P,MOBILE BUS LANE VIOLATION,$50.00 ,QN
KYA5738,NY,PAS,5603550168,1/12/2024,05:40P,MOBILE BUS LANE VIOLATION,$100.00 ,QN
46148ND,NY,COM,5603550491,1/12/2024,06:08P,MOBILE BUS LANE VIOLATION,$250.00 ,QN
KNM7437,NY,PAS,5603549014,1/12/2024,04:31P,MOBILE BUS LANE VIOLATION,$50.00 ,
T670221C,NY,OMT,5603551732,1/12/2024,07:33P,MOBILE BUS LANE VIOLATION,$150.00 ,
LDV4922,NY,PAS,5603544594,1/12/2024,08:30A,MOBILE BUS LANE VIOLATION,$200.00 ,MN
KJC8708,NY,PAS,5603545124,1/12/2024,09:13A,MOBILE BUS LANE VIOLATION,$50.00 ,QN
SERIK,NY,RGL,5603545264,1/12/2024,09:34A,MOBILE BUS LANE VIOLATION,$50.00 ,QN
XWY475,NY,PAS,5603545513,1/12/2024,09:59A,MOBILE BUS LANE VIOLATION,$100.00 ,BK
KYU8940,NY,PAS,5603545598,1/12/2024,10:17A,MOBILE BUS LANE VIOLATION,$50.00 ,QN
SERIK,NY,RGL,5603547108,1/12/2024,01:49P,MOBILE BUS LANE VIOLATION,$50.00 ,QN
KJC8708,NY,PAS,5603547133,1/12/2024,01:50P,MOBILE BUS LANE VIOLATION,$50.00 ,QN
LHR8721,NY,OMS,5603547868,1/12/2024,02:58P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
KKC3627,NY,PAS,5603548230,1/12/2024,03:22P,MOBILE BUS LANE VIOLATION,$50.00 ,
T806104C,NY,OMT,5603548757,1/12/2024,04:10P,MOBILE BUS LANE VIOLATION,$100.00 ,MN
JAL3160,NY,PAS,5603549099,1/12/2024,04:43P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
KZC2481,NY,PAS,5603546475,1/12/2024,12:43P,MOBILE BUS LANE VIOLATION,$150.00 ,
LGV1602,NY,999,5603546876,1/12/2024,01:29P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
50412MJ,NY,COM,5603545422,1/12/2024,09:49A,MOBILE BUS LANE VIOLATION,$100.00 ,MN
LCB4355,NY,PAS,5603550284,1/12/2024,05:49P,MOBILE BUS LANE VIOLATION,$100.00 ,
LEB3745,NY,PAS,5603548678,1/12/2024,04:02P,MOBILE BUS LANE VIOLATION,$100.00 ,BK
LCC6039,NY,PAS,5603547522,1/12/2024,02:34P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
AK5854,NY,PAS,5603549543,1/12/2024,05:08P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
33756NC,NY,COM,5603544351,1/12/2024,07:51A,MOBILE BUS LANE VIOLATION,$50.00 ,
53517JZ,NY,COM,5603544284,1/12/2024,07:23A,MOBILE BUS LANE VIOLATION,$50.00 ,QN
LCR8567,NY,PAS,5603544879,1/12/2024,08:51A,MOBILE BUS LANE VIOLATION,$100.00 ,MN
267ESL,NY,PAS,5603544867,1/12/2024,08:49A,MOBILE BUS LANE VIOLATION,$100.00 ,
96478ND,NY,COM,5603545033,1/12/2024,09:03A,MOBILE BUS LANE VIOLATION,$100.00 ,MN
JEY6153,NY,999,5603545112,1/12/2024,09:12A,MOBILE BUS LANE VIOLATION,$100.00 ,QN
CYV1234,NY,PAS,5603545197,1/12/2024,09:26A,MOBILE BUS LANE VIOLATION,$50.00 ,MN
LCK7711,NY,PAS,5603545276,1/12/2024,09:34A,MOBILE BUS LANE VIOLATION,$100.00 ,QN
LEN6163,NY,PAS,5603545926,1/12/2024,11:14A,MOBILE BUS LANE VIOLATION,$50.00 ,
KXL8390,NY,PAS,5603546244,1/12/2024,12:16P,MOBILE BUS LANE VIOLATION,$50.00 ,
57008JK,NY,COM,5603546396,1/12/2024,12:29P,MOBILE BUS LANE VIOLATION,$50.00 ,
KWX9068,NY,PAS,5603546451,1/12/2024,12:42P,MOBILE BUS LANE VIOLATION,$50.00 ,QN
KHG2441,NY,PAS,5603546633,1/12/2024,01:05P,MOBILE BUS LANE VIOLATION,$50.00 ,
KDE8230,NY,PAS,5603546682,1/12/2024,01:09P,MOBILE BUS LANE VIOLATION,$50.00 ,
LEU8700,NY,PAS,5603546803,1/12/2024,01:18P,MOBILE BUS LANE VIOLATION,$50.00 ,QN
JEY6153,NY,999,5603547121,1/12/2024,01:49P,MOBILE BUS LANE VIOLATION,$100.00 ,QN
T726118C,NY,OMT,5603547571,1/12/2024,02:36P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
LAA3629,NY,PAS,5603548162,1/12/2024,03:18P,MOBILE BUS LANE VIOLATION,$250.00 ,BK
47977NB,NY,COM,5603548265,1/12/2024,03:23P,MOBILE BUS LANE VIOLATION,$100.00 ,MN
37537MM,NY,COM,5603548381,1/12/2024,03:30P,MOBILE BUS LANE VIOLATION,$50.00 ,QN
KTK8652,NY,PAS,5603548393,1/12/2024,03:31P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
KRZ9564,NY,PAS,5603548320,1/12/2024,03:27P,MOBILE BUS LANE VIOLATION,$50.00 ,
10176NB,NY,COM,5603548575,1/12/2024,03:46P,MOBILE BUS LANE VIOLATION,$250.00 ,
T669725C,NY,OMT,5603548538,1/12/2024,03:40P,MOBILE BUS LANE VIOLATION,$50.00 ,
LGY6768,NY,PAS,5603548563,1/12/2024,03:44P,MOBILE BUS LANE VIOLATION,$50.00 ,QN
LGY6699,NY,PAS,5603548861,1/12/2024,04:15P,MOBILE BUS LANE VIOLATION,$50.00 ,
LCE7880,NY,PAS,5603548927,1/12/2024,04:21P,MOBILE BUS LANE VIOLATION,$50.00 ,
HVK3408,NY,PAS,5603549051,1/12/2024,04:38P,MOBILE BUS LANE VIOLATION,$50.00 ,
T793842C,NY,OMT,5603549191,1/12/2024,04:50P,MOBILE BUS LANE VIOLATION,$100.00 ,
LEU7428,NY,PAS,5603549294,1/12/2024,04:54P,MOBILE BUS LANE VIOLATION,$50.00 ,
84999NC,NY,COM,5603549970,1/12/2024,05:31P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
KBZ5796,NY,PAS,5603549968,1/12/2024,05:30P,MOBILE BUS LANE VIOLATION,$100.00 ,
4G61H,NY,OMT,5603550016,1/12/2024,05:33P,MOBILE BUS LANE VIOLATION,$150.00 ,MN
KZW7448,NY,PAS,5603550090,1/12/2024,05:35P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
LAL2965,NY,OMS,5603550351,1/12/2024,05:54P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
LBJ1776,NY,PAS,5603550594,1/12/2024,06:12P,MOBILE BUS LANE VIOLATION,$50.00 ,
KKD8611,NY,999,5603550788,1/12/2024,06:21P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
CTW6921,NY,999,5603551288,1/12/2024,06:44P,MOBILE BUS LANE VIOLATION,$50.00 ,QN
KDV6436,NY,PAS,5603551859,1/12/2024,08:33P,MOBILE BUS LANE VIOLATION,$100.00 ,
KEW5526,NY,PAS,5603551823,1/12/2024,08:21P,MOBILE BUS LANE VIOLATION,$100.00 ,
FYF1089,NY,PAS,5603552025,1/12/2024,09:57P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
JPJ7006,NY,PAS,5603556055,1/12/2024,06:41P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
JPB5682,NY,PAS,5603544168,1/12/2024,06:48A,MOBILE BUS LANE VIOLATION,$100.00 ,QN
44714NC,NY,COM,5603544200,1/12/2024,07:03A,MOBILE BUS LANE VIOLATION,$250.00 ,QN
34360PF,NY,PAS,5603544880,1/12/2024,08:51A,MOBILE BUS LANE VIOLATION,$250.00 ,
T764448C,NY,OMT,5603544831,1/12/2024,08:46A,MOBILE BUS LANE VIOLATION,$50.00 ,QN
65141MM,NY,COM,5603544910,1/12/2024,08:54A,MOBILE BUS LANE VIOLATION,$50.00 ,MN
87534MK,NY,COM,5603545100,1/12/2024,09:12A,MOBILE BUS LANE VIOLATION,$250.00 ,MN
KYA3456,NY,PAS,5603545707,1/12/2024,10:35A,MOBILE BUS LANE VIOLATION,$150.00 ,
JPB5682,NY,PAS,5603546323,1/12/2024,12:25P,MOBILE BUS LANE VIOLATION,$100.00 ,QN
83242PC,NY,COM,5603546591,1/12/2024,12:56P,MOBILE BUS LANE VIOLATION,$50.00 ,
JCZ5408,NY,PAS,5603547145,1/12/2024,01:50P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
LCF3196,NY,OMS,5603547492,1/12/2024,02:31P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
JRJ2448,NY,PAS,5603548976,1/12/2024,04:25P,MOBILE BUS LANE VIOLATION,$50.00 ,
KZZ2419,NY,PAS,5603550089,1/12/2024,05:35P,MOBILE BUS LANE VIOLATION,$250.00 ,MN
LDP5684,NY,999,5603550843,1/12/2024,06:24P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
HLA7100,NY,PAS,5603550958,1/12/2024,06:30P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
JLG3833,NY,PAS,5603550922,1/12/2024,06:28P,MOBILE BUS LANE VIOLATION,$50.00 ,QN
T116750C,NY,OMT,5603555075,1/12/2024,11:47A,MOBILE BUS LANE VIOLATION,$100.00 ,
LHB1073,NY,PAS,5603545811,1/12/2024,10:54A,MOBILE BUS LANE VIOLATION,$50.00 ,MN
T107621C,NY,OMT,5603546608,1/12/2024,12:57P,MOBILE BUS LANE VIOLATION,$50.00 ,
KTB6674,NY,PAS,5603547560,1/12/2024,02:36P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
LBU5937,NY,PAS,5603549531,1/12/2024,05:08P,MOBILE BUS LANE VIOLATION,$50.00 ,
KRL2552,NY,PAS,5603550430,1/12/2024,06:05P,MOBILE BUS LANE VIOLATION,$100.00 ,MN
KVF4640,NY,PAS,5603545148,1/12/2024,09:15A,MOBILE BUS LANE VIOLATION,$50.00 ,BK
KTW9132,NY,PAS,5603551094,1/12/2024,06:37P,MOBILE BUS LANE VIOLATION,$100.00 ,BK
HXH5279,NY,PAS,5603551677,1/12/2024,07:14P,MOBILE BUS LANE VIOLATION,$100.00 ,
KZA7057,NY,PAS,5603551719,1/12/2024,07:28P,MOBILE BUS LANE VIOLATION,$100.00 ,
HBN5864,NY,PAS,5603552037,1/12/2024,10:07P,MOBILE BUS LANE VIOLATION,$50.00 ,
JJX8652,NY,PAS,5603544338,1/12/2024,07:46A,MOBILE BUS LANE VIOLATION,$100.00 ,QN
KPT6796,NY,PAS,5603545872,1/12/2024,11:09A,MOBILE BUS LANE VIOLATION,$50.00 ,
KSP2519,NY,PAS,5603546207,1/12/2024,12:14P,MOBILE BUS LANE VIOLATION,$50.00 ,
KPZ7450,NY,PAS,5603547340,1/12/2024,02:21P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
KDR3287,NY,PAS,5603547390,1/12/2024,02:24P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
IM2FLY,NY,SPO,5603547844,1/12/2024,02:55P,MOBILE BUS LANE VIOLATION,$50.00 ,QN
KUW3221,NY,PAS,5603547870,1/12/2024,02:58P,MOBILE BUS LANE VIOLATION,$50.00 ,
HUJ4463,NY,PAS,5603548046,1/12/2024,03:07P,MOBILE BUS LANE VIOLATION,$50.00 ,QN
HME1872,NY,PAS,5603550673,1/12/2024,06:16P,MOBILE BUS LANE VIOLATION,$200.00 ,QN
HTA9288,NY,PAS,5603551392,1/12/2024,06:52P,MOBILE BUS LANE VIOLATION,$100.00 ,
HCB2518,NY,999,5603551811,1/12/2024,08:09P,MOBILE BUS LANE VIOLATION,$50.00 ,
T808171C,NY,OMT,5603544790,1/12/2024,08:42A,MOBILE BUS LANE VIOLATION,$250.00 ,QN
KSH3814,NY,PAS,5603545975,1/12/2024,11:21A,MOBILE BUS LANE VIOLATION,$200.00 ,MN
KUP2388,NY,PAS,5603545884,1/12/2024,11:10A,MOBILE BUS LANE VIOLATION,$200.00 ,
KXT2387,NY,PAS,5603548010,1/12/2024,03:06P,MOBILE BUS LANE VIOLATION,$50.00 ,
GTZ5582,NY,PAS,5603548654,1/12/2024,04:00P,MOBILE BUS LANE VIOLATION,$150.00 ,
LFZ6734,NY,PAS,5603548873,1/12/2024,04:15P,MOBILE BUS LANE VIOLATION,$50.00 ,
HBX2530,NY,PAS,5603548642,1/12/2024,03:59P,MOBILE BUS LANE VIOLATION,$200.00 ,
KTP7908,NY,PAS,5603545835,1/12/2024,11:06A,MOBILE BUS LANE VIOLATION,$150.00 ,BK
26872NE,NY,COM,5603546001,1/12/2024,11:28A,MOBILE BUS LANE VIOLATION,$50.00 ,
52521NB,NY,COM,5603547613,1/12/2024,02:38P,MOBILE BUS LANE VIOLATION,$50.00 ,
KES9737,NY,999,5603549026,1/12/2024,04:36P,MOBILE BUS LANE VIOLATION,$150.00 ,QN
LCZ6540,NY,PAS,5603549300,1/12/2024,04:54P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
KXZ6035,NY,PAS,5603549350,1/12/2024,04:56P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
JPH1504,NY,PAS,5603549506,1/12/2024,05:06P,MOBILE BUS LANE VIOLATION,$100.00 ,QN
47537ML,NY,COM,5603724195,1/12/2024,09:27A,MOBILE BUS LANE VIOLATION,$250.00 ,MN
91338ND,NY,COM,5603544892,1/12/2024,08:53A,MOBILE BUS LANE VIOLATION,$100.00 ,MN
LGH1931,NY,PAS,5603544491,1/12/2024,08:10A,MOBILE BUS LANE VIOLATION,$50.00 ,BK
T100388C,NY,OMT,5603546815,1/12/2024,01:19P,MOBILE BUS LANE VIOLATION,$150.00 ,
LFR5580,NY,PAS,5603546931,1/12/2024,01:38P,MOBILE BUS LANE VIOLATION,$50.00 ,
HBN1844,NY,PAS,5603547250,1/12/2024,02:13P,MOBILE BUS LANE VIOLATION,$150.00 ,
21868MK,NY,COM,5603547467,1/12/2024,02:30P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
KZV1231,NY,PAS,5603547420,1/12/2024,02:26P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
T112554C,NY,OMT,5603548605,1/12/2024,03:52P,MOBILE BUS LANE VIOLATION,$250.00 ,
40688NC,NY,COM,5603548848,1/12/2024,04:13P,MOBILE BUS LANE VIOLATION,$250.00 ,
T121995C,NY,OMT,5603549993,1/12/2024,05:32P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
JBG2359,NY,PAS,5603550363,1/12/2024,05:55P,MOBILE BUS LANE VIOLATION,$100.00 ,
T800515C,NY,OMT,5603551318,1/12/2024,06:49P,MOBILE BUS LANE VIOLATION,$200.00 ,
JGL4660,NY,PAS,5603551562,1/12/2024,07:02P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
BBT110,NY,OMT,5603551770,1/12/2024,07:50P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
JKR4337,NY,PAS,5603622684,1/12/2024,10:18A,MOBILE BUS LANE VIOLATION,$50.00 ,
KVG1862,NY,PAS,5603544995,1/12/2024,09:00A,MOBILE BUS LANE VIOLATION,$100.00 ,BK
DCG4341,NY,PAS,5603545410,1/12/2024,09:49A,MOBILE BUS LANE VIOLATION,$50.00 ,MN
LCE8383,NY,PAS,5603545768,1/12/2024,10:45A,MOBILE BUS LANE VIOLATION,$50.00 ,
28863MM,NY,COM,5603545550,1/12/2024,10:06A,MOBILE BUS LANE VIOLATION,$50.00 ,BK
83313NA,NY,COM,5603545987,1/12/2024,11:27A,MOBILE BUS LANE VIOLATION,$50.00 ,BK
LAS2007,NY,PAS,5603546062,1/12/2024,11:40A,MOBILE BUS LANE VIOLATION,$150.00 ,
78721MM,NY,COM,5603547339,1/12/2024,02:21P,MOBILE BUS LANE VIOLATION,$100.00 ,
45458ND,NY,COM,5603548083,1/12/2024,03:10P,MOBILE BUS LANE VIOLATION,$100.00 ,MN
HSV4828,NY,PAS,5603548745,1/12/2024,04:09P,MOBILE BUS LANE VIOLATION,$200.00 ,
LFN1876,NY,PAS,5603549154,1/12/2024,04:46P,MOBILE BUS LANE VIOLATION,$50.00 ,
T680297C,NY,OMT,5603551665,1/12/2024,07:12P,MOBILE BUS LANE VIOLATION,$50.00 ,
T122868C,NY,OMT,5603551574,1/12/2024,07:02P,MOBILE BUS LANE VIOLATION,$50.00 ,
T650769C,NY,OMT,5603551926,1/12/2024,09:07P,MOBILE BUS LANE VIOLATION,$100.00 ,MN
KGR5391,NY,PAS,5603551781,1/12/2024,07:50P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
LBX2359,NY,PAS,5603544387,1/12/2024,07:54A,MOBILE BUS LANE VIOLATION,$50.00 ,QN
FPX8168,NY,PAS,5603544508,1/12/2024,08:14A,MOBILE BUS LANE VIOLATION,$50.00 ,MN
25006PF,NY,PAS,5603544405,1/12/2024,07:56A,MOBILE BUS LANE VIOLATION,$50.00 ,MN
96396MB,NY,COM,5603544820,1/12/2024,08:46A,MOBILE BUS LANE VIOLATION,$50.00 ,BK
86828MM,NY,COM,5603545409,1/12/2024,09:49A,MOBILE BUS LANE VIOLATION,$50.00 ,BK
KJF3463,NY,PAS,5603545574,1/12/2024,10:13A,MOBILE BUS LANE VIOLATION,$200.00 ,
JSE4668,NY,PAS,5603545495,1/12/2024,09:53A,MOBILE BUS LANE VIOLATION,$50.00 ,
83460MH,NY,COM,5603545586,1/12/2024,10:17A,MOBILE BUS LANE VIOLATION,$150.00 ,QN
LGZ2351,NY,OMS,5603545896,1/12/2024,11:11A,MOBILE BUS LANE VIOLATION,$50.00 ,
44617MK,NY,COM,5603546049,1/12/2024,11:37A,MOBILE BUS LANE VIOLATION,$150.00 ,BK
KXN7720,NY,PAS,5603546074,1/12/2024,11:41A,MOBILE BUS LANE VIOLATION,$150.00 ,QN
HTV3326,NY,PAS,5603546086,1/12/2024,11:41A,MOBILE BUS LANE VIOLATION,$100.00 ,
28576MH,NY,COM,5603546037,1/12/2024,11:31A,MOBILE BUS LANE VIOLATION,$150.00 ,BK
KZF5900,NY,PAS,5603546050,1/12/2024,11:40A,MOBILE BUS LANE VIOLATION,$200.00 ,
KDX2034,NY,PAS,5603546311,1/12/2024,12:25P,MOBILE BUS LANE VIOLATION,$100.00 ,QN
LDU4677,NY,PAS,5603546347,1/12/2024,12:25P,MOBILE BUS LANE VIOLATION,$50.00 ,QN
59298NA,NY,COM,5603546360,1/12/2024,12:26P,MOBILE BUS LANE VIOLATION,$250.00 ,BK
PEPE256,NY,OMV,5603546440,1/12/2024,12:41P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
LHF1067,NY,PAS,5603546657,1/12/2024,01:06P,MOBILE BUS LANE VIOLATION,$50.00 ,QN
KNM7318,NY,PAS,5603546580,1/12/2024,12:55P,MOBILE BUS LANE VIOLATION,$100.00 ,
KHZ3250,NY,PAS,5603546955,1/12/2024,01:39P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
JSC4658,NY,PAS,5603547054,1/12/2024,01:48P,MOBILE BUS LANE VIOLATION,$50.00 ,
86631MB,NY,COM,5603547248,1/12/2024,02:13P,MOBILE BUS LANE VIOLATION,$100.00 ,MN
LCW2485,NY,PAS,5603547194,1/12/2024,02:01P,MOBILE BUS LANE VIOLATION,$50.00 ,QN
39197ND,NY,COM,5603547200,1/12/2024,02:03P,MOBILE BUS LANE VIOLATION,$100.00 ,
GGL3258,NY,PAS,5603547376,1/12/2024,02:24P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
58909NB,NY,COM,5603547625,1/12/2024,02:38P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
30537NA,NY,COM,5603547431,1/12/2024,02:27P,MOBILE BUS LANE VIOLATION,$250.00 ,
58906MM,NY,COM,5603547443,1/12/2024,02:29P,MOBILE BUS LANE VIOLATION,$250.00 ,
KXW8945,NY,PAS,5603547790,1/12/2024,02:54P,MOBILE BUS LANE VIOLATION,$100.00 ,
30455NA,NY,COM,5603547789,1/12/2024,02:54P,MOBILE BUS LANE VIOLATION,$250.00 ,
31375MA,NY,COM,5603547893,1/12/2024,03:02P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
LEK4028,NY,PAS,5603548228,1/12/2024,03:22P,MOBILE BUS LANE VIOLATION,$50.00 ,
T123165C,NY,OMT,5603548277,1/12/2024,03:24P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
34152NB,NY,COM,5603548400,1/12/2024,03:32P,MOBILE BUS LANE VIOLATION,$250.00 ,
30650NA,NY,COM,5603548460,1/12/2024,03:36P,MOBILE BUS LANE VIOLATION,$250.00 ,
55107MB,NY,COM,5603548496,1/12/2024,03:38P,MOBILE BUS LANE VIOLATION,$250.00 ,MN
KTT2649,NY,PAS,5603548897,1/12/2024,04:19P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
LAU4292,NY,PAS,5603548708,1/12/2024,04:04P,MOBILE BUS LANE VIOLATION,$100.00 ,
HDB5762,NY,PAS,5603549397,1/12/2024,04:57P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
JEM2616,NY,999,5603549385,1/12/2024,04:57P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
KNY2273,NY,OMS,5603549361,1/12/2024,04:56P,MOBILE BUS LANE VIOLATION,$100.00 ,
HZP1685,NY,PAS,5603549622,1/12/2024,05:14P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
75549NB,NY,COM,5603549713,1/12/2024,05:20P,MOBILE BUS LANE VIOLATION,$250.00 ,
30412NA,NY,COM,5603549737,1/12/2024,05:21P,MOBILE BUS LANE VIOLATION,$250.00 ,BK
T738734C,NY,OMT,5603549830,1/12/2024,05:25P,MOBILE BUS LANE VIOLATION,$50.00 ,QN
HHT6516,NY,PAS,5603549890,1/12/2024,05:27P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
86118MM,NY,COM,5603549944,1/12/2024,05:29P,MOBILE BUS LANE VIOLATION,$250.00 ,MN
N4TURBOY,NY,SRF,5603550340,1/12/2024,05:53P,MOBILE BUS LANE VIOLATION,$50.00 ,QN
HJL5153,NY,PAS,5603550399,1/12/2024,05:58P,MOBILE BUS LANE VIOLATION,$100.00 ,
80213MM,NY,COM,5603550582,1/12/2024,06:12P,MOBILE BUS LANE VIOLATION,$100.00 ,MN
HRU7725,NY,PAS,5603550570,1/12/2024,06:12P,MOBILE BUS LANE VIOLATION,$50.00 ,
T795530C,NY,OMT,5603550600,1/12/2024,06:12P,MOBILE BUS LANE VIOLATION,$100.00 ,QN
ACW9650,NY,PAS,5603551021,1/12/2024,06:33P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
KUB4199,NY,PAS,5603550934,1/12/2024,06:28P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
H21120,NY,PAS,5603551331,1/12/2024,06:50P,MOBILE BUS LANE VIOLATION,$50.00 ,
FFN9454,NY,PAS,5603551598,1/12/2024,07:02P,MOBILE BUS LANE VIOLATION,$50.00 ,QN
Y200190C,NY,OMT,5603551975,1/12/2024,09:16P,MOBILE BUS LANE VIOLATION,$100.00 ,MN
LEN6530,NY,PAS,5603551999,1/12/2024,09:26P,MOBILE BUS LANE VIOLATION,$50.00 ,
61790MJ,NY,COM,5603544466,1/12/2024,08:05A,MOBILE BUS LANE VIOLATION,$100.00 ,MN
KNB2844,NY,PAS,5603544612,1/12/2024,08:33A,MOBILE BUS LANE VIOLATION,$50.00 ,BK
